feature_a_id	feature_b_id	feature_a_name	feature_b_name	feature_b_dataset	p_value
2	46	proteomics_3	proteomics_47	random.realistic.proteomics	1.599907139861778e-118
2	47	proteomics_3	proteomics_48	random.realistic.proteomics	1.1697562124504268e-57
2	48	proteomics_3	proteomics_49	random.realistic.proteomics	6.1831589042664266e-161
2	49	proteomics_3	proteomics_50	random.realistic.proteomics	9.448954068468102e-76
2	50	proteomics_3	proteomics_51	random.realistic.proteomics	5.472369057658088e-125
2	51	proteomics_3	proteomics_52	random.realistic.proteomics	1.2111762321859272e-120
2	52	proteomics_3	proteomics_53	random.realistic.proteomics	1.0012187915501559e-64
2	53	proteomics_3	proteomics_54	random.realistic.proteomics	1.8716587427876298e-183
2	54	proteomics_3	proteomics_55	random.realistic.proteomics	2.1930370366749236e-115
2	55	proteomics_3	proteomics_56	random.realistic.proteomics	1.5123910866774553e-71
2	56	proteomics_3	proteomics_57	random.realistic.proteomics	4.1858436049553e-108
2	57	proteomics_3	proteomics_58	random.realistic.proteomics	2.64169785666951e-65
2	58	proteomics_3	proteomics_59	random.realistic.proteomics	1.1121572954509262e-146
2	59	proteomics_3	proteomics_60	random.realistic.proteomics	2.866349366685604e-54
2	60	proteomics_3	proteomics_61	random.realistic.proteomics	1.0694316361996807e-51
2	61	proteomics_3	proteomics_62	random.realistic.proteomics	3.936616199162318e-124
2	62	proteomics_3	proteomics_63	random.realistic.proteomics	2.347064737865707e-99
2	63	proteomics_3	proteomics_64	random.realistic.proteomics	4.612309914356866e-68
2	64	proteomics_3	proteomics_65	random.realistic.proteomics	1.9011329654017825e-33
2	65	proteomics_3	proteomics_66	random.realistic.proteomics	3.9227502687975953e-60
2	66	proteomics_3	proteomics_67	random.realistic.proteomics	2.083460763633162e-83
2	67	proteomics_3	proteomics_68	random.realistic.proteomics	6.221387223091819e-299
2	68	proteomics_3	proteomics_69	random.realistic.proteomics	0.0
2	69	proteomics_3	proteomics_70	random.realistic.proteomics	3.274110886802232e-38
2	70	proteomics_3	proteomics_71	random.realistic.proteomics	3.041257392554151e-129
2	71	proteomics_3	proteomics_72	random.realistic.proteomics	0.0
2	72	proteomics_3	proteomics_73	random.realistic.proteomics	8.664654138672867e-107
2	73	proteomics_3	proteomics_74	random.realistic.proteomics	9.81333117799315e-45
2	74	proteomics_3	proteomics_75	random.realistic.proteomics	0.0
2	75	proteomics_3	proteomics_76	random.realistic.proteomics	1.32845098401734e-78
2	76	proteomics_3	proteomics_77	random.realistic.proteomics	1.3975387933468578e-252
2	77	proteomics_3	proteomics_78	random.realistic.proteomics	9.75490070731161e-166
2	78	proteomics_3	proteomics_79	random.realistic.proteomics	0.0
2	79	proteomics_3	proteomics_80	random.realistic.proteomics	1.3448930980183291e-67
2	80	proteomics_3	proteomics_81	random.realistic.proteomics	2.2507182252179946e-26
2	81	proteomics_3	proteomics_82	random.realistic.proteomics	1.3218907060779332e-87
2	82	proteomics_3	proteomics_83	random.realistic.proteomics	1.8820063607682282e-30
2	83	proteomics_3	proteomics_84	random.realistic.proteomics	1.2229206327566514e-28
2	84	proteomics_3	proteomics_85	random.realistic.proteomics	4.2801568877794085e-163
2	85	proteomics_3	proteomics_86	random.realistic.proteomics	1.0035754985116859e-76
2	86	proteomics_3	proteomics_87	random.realistic.proteomics	0.0
2	87	proteomics_3	proteomics_88	random.realistic.proteomics	0.0
2	88	proteomics_3	proteomics_89	random.realistic.proteomics	1.1723821378227362e-93
2	89	proteomics_3	proteomics_90	random.realistic.proteomics	3.87883722577929e-81
2	90	proteomics_3	proteomics_91	random.realistic.proteomics	5.852745236950348e-308
2	91	proteomics_3	proteomics_92	random.realistic.proteomics	0.0
2	92	proteomics_3	proteomics_93	random.realistic.proteomics	7.936139327476421e-33
2	93	proteomics_3	proteomics_94	random.realistic.proteomics	8.41726292806744e-67
2	94	proteomics_3	proteomics_95	random.realistic.proteomics	3.697074107761236e-120
2	95	proteomics_3	proteomics_96	random.realistic.proteomics	1.3565294655715098e-198
2	96	proteomics_3	proteomics_97	random.realistic.proteomics	4.4936385378931437e-85
2	97	proteomics_3	proteomics_98	random.realistic.proteomics	6.142710376170732e-71
2	98	proteomics_3	proteomics_99	random.realistic.proteomics	4.623571515541015e-41
2	99	proteomics_3	proteomics_100	random.realistic.proteomics	0.0
2	100	proteomics_3	metagenomics_1	random.realistic.metagenomics	1.4197577996094512e-80
2	101	proteomics_3	metagenomics_2	random.realistic.metagenomics	1.0313554674665266e-149
2	102	proteomics_3	metagenomics_3	random.realistic.metagenomics	5.08945324012748e-102
2	103	proteomics_3	metagenomics_4	random.realistic.metagenomics	2.0569044750149188e-80
2	104	proteomics_3	metagenomics_5	random.realistic.metagenomics	4.647452202870711e-42
2	105	proteomics_3	metagenomics_6	random.realistic.metagenomics	0.0
2	106	proteomics_3	metagenomics_7	random.realistic.metagenomics	4.79653498945232e-93
2	107	proteomics_3	metagenomics_8	random.realistic.metagenomics	1.544007462083607e-28
2	108	proteomics_3	metagenomics_9	random.realistic.metagenomics	4.7737575915794457e-42
2	109	proteomics_3	metagenomics_10	random.realistic.metagenomics	1.96438757537257e-26
2	110	proteomics_3	metagenomics_11	random.realistic.metagenomics	2.3935198544388298e-89
2	111	proteomics_3	metagenomics_12	random.realistic.metagenomics	0.0
2	112	proteomics_3	metagenomics_13	random.realistic.metagenomics	2.028786292719653e-82
2	113	proteomics_3	metagenomics_14	random.realistic.metagenomics	4.572752685213274e-68
2	114	proteomics_3	metagenomics_15	random.realistic.metagenomics	5.448618497024731e-59
2	115	proteomics_3	metagenomics_16	random.realistic.metagenomics	8.007788222236238e-90
2	116	proteomics_3	metagenomics_17	random.realistic.metagenomics	9.880612139293428e-34
2	117	proteomics_3	metagenomics_18	random.realistic.metagenomics	3.087865250969342e-92
2	118	proteomics_3	metagenomics_19	random.realistic.metagenomics	1.4694689656162273e-59
2	119	proteomics_3	metagenomics_20	random.realistic.metagenomics	2.2275086204008007e-48
2	120	proteomics_3	metagenomics_21	random.realistic.metagenomics	1.7332729417440538e-79
2	121	proteomics_3	metagenomics_22	random.realistic.metagenomics	9.070078184155339e-116
2	122	proteomics_3	metagenomics_23	random.realistic.metagenomics	0.0
2	123	proteomics_3	metagenomics_24	random.realistic.metagenomics	1.1341858674355163e-69
2	124	proteomics_3	metagenomics_25	random.realistic.metagenomics	1.2539386206861275e-216
2	125	proteomics_3	metagenomics_26	random.realistic.metagenomics	2.423489304757271e-41
2	126	proteomics_3	metagenomics_27	random.realistic.metagenomics	1.914723532327313e-45
2	127	proteomics_3	metagenomics_28	random.realistic.metagenomics	2.4706677756563034e-54
2	128	proteomics_3	metagenomics_29	random.realistic.metagenomics	3.407482990137524e-62
2	129	proteomics_3	metagenomics_30	random.realistic.metagenomics	0.0
2	130	proteomics_3	metagenomics_31	random.realistic.metagenomics	3.149476085340459e-62
2	131	proteomics_3	metagenomics_32	random.realistic.metagenomics	8.835444672775199e-29
2	132	proteomics_3	metagenomics_33	random.realistic.metagenomics	8.093446444071265e-55
2	133	proteomics_3	metagenomics_34	random.realistic.metagenomics	4.319681697923772e-67
2	134	proteomics_3	metagenomics_35	random.realistic.metagenomics	1.2190984798240977e-47
2	135	proteomics_3	metagenomics_36	random.realistic.metagenomics	3.7768432195223808e-121
2	136	proteomics_3	metagenomics_37	random.realistic.metagenomics	6.242942035527037e-115
2	137	proteomics_3	metagenomics_38	random.realistic.metagenomics	3.638675620940802e-51
2	138	proteomics_3	metagenomics_39	random.realistic.metagenomics	2.0545672707301415e-159
2	139	proteomics_3	metagenomics_40	random.realistic.metagenomics	4.365195087569932e-49
2	140	proteomics_3	metagenomics_41	random.realistic.metagenomics	7.246411393102224e-22
2	141	proteomics_3	metagenomics_42	random.realistic.metagenomics	8.43711660311412e-123
2	142	proteomics_3	metagenomics_43	random.realistic.metagenomics	4.193433268260494e-189
2	143	proteomics_3	metagenomics_44	random.realistic.metagenomics	5.99435295867805e-91
2	144	proteomics_3	metagenomics_45	random.realistic.metagenomics	1.4082499192342144e-51
2	145	proteomics_3	metagenomics_46	random.realistic.metagenomics	1.1836613953167318e-91
2	146	proteomics_3	metagenomics_47	random.realistic.metagenomics	0.0
2	147	proteomics_3	metagenomics_48	random.realistic.metagenomics	2.97272401006561e-44
2	148	proteomics_3	metagenomics_49	random.realistic.metagenomics	5.140012154986503e-100
2	149	proteomics_3	metagenomics_50	random.realistic.metagenomics	0.0
3	0	proteomics_4	proteomics_1	random.realistic.proteomics	3.6438603688664443e-65
3	1	proteomics_4	proteomics_2	random.realistic.proteomics	1.4937273197850325e-63
3	2	proteomics_4	proteomics_3	random.realistic.proteomics	9.35838628000971e-49
3	3	proteomics_4	proteomics_4	random.realistic.proteomics	0.0
3	4	proteomics_4	proteomics_5	random.realistic.proteomics	8.155367300314863e-18
3	5	proteomics_4	proteomics_6	random.realistic.proteomics	1.2237927734863375e-159
3	6	proteomics_4	proteomics_7	random.realistic.proteomics	1.9287874588779607e-74
3	7	proteomics_4	proteomics_8	random.realistic.proteomics	3.673684354121874e-47
3	8	proteomics_4	proteomics_9	random.realistic.proteomics	8.360183677045537e-37
3	9	proteomics_4	proteomics_10	random.realistic.proteomics	1.207195301870122e-50
3	10	proteomics_4	proteomics_11	random.realistic.proteomics	1.3481684027569579e-170
3	11	proteomics_4	proteomics_12	random.realistic.proteomics	3.704602358363023e-234
3	12	proteomics_4	proteomics_13	random.realistic.proteomics	3.781522874356722e-63
3	13	proteomics_4	proteomics_14	random.realistic.proteomics	2.036614012230397e-122
3	14	proteomics_4	proteomics_15	random.realistic.proteomics	3.3097035805266544e-121
3	15	proteomics_4	proteomics_16	random.realistic.proteomics	5.436062308175557e-68
3	16	proteomics_4	proteomics_17	random.realistic.proteomics	0.0
3	17	proteomics_4	proteomics_18	random.realistic.proteomics	9.450833616703563e-132
3	18	proteomics_4	proteomics_19	random.realistic.proteomics	7.387062247789219e-51
3	19	proteomics_4	proteomics_20	random.realistic.proteomics	4.96184894695173e-43
3	20	proteomics_4	proteomics_21	random.realistic.proteomics	1.238085969594131e-60
3	21	proteomics_4	proteomics_22	random.realistic.proteomics	2.847972856613947e-38
3	22	proteomics_4	proteomics_23	random.realistic.proteomics	1.847533867104474e-21
3	23	proteomics_4	proteomics_24	random.realistic.proteomics	1.0251645688970158e-104
3	24	proteomics_4	proteomics_25	random.realistic.proteomics	9.66298098005191e-28
3	25	proteomics_4	proteomics_26	random.realistic.proteomics	1.5241377289459975e-55
3	26	proteomics_4	proteomics_27	random.realistic.proteomics	1.0856469571495041e-45
3	27	proteomics_4	proteomics_28	random.realistic.proteomics	6.028968388137929e-107
3	28	proteomics_4	proteomics_29	random.realistic.proteomics	3.5068218615195097e-130
3	29	proteomics_4	proteomics_30	random.realistic.proteomics	1.907503641795336e-153
3	30	proteomics_4	proteomics_31	random.realistic.proteomics	7.990666367407554e-76
3	31	proteomics_4	proteomics_32	random.realistic.proteomics	6.582839646643831e-146
3	32	proteomics_4	proteomics_33	random.realistic.proteomics	1.9992006634636048e-116
3	33	proteomics_4	proteomics_34	random.realistic.proteomics	1.8197578322431287e-155
3	34	proteomics_4	proteomics_35	random.realistic.proteomics	9.717676698936899e-74
3	35	proteomics_4	proteomics_36	random.realistic.proteomics	2.4407753472360723e-43
3	36	proteomics_4	proteomics_37	random.realistic.proteomics	5.556083366998376e-180
3	37	proteomics_4	proteomics_38	random.realistic.proteomics	1.2429453172651128e-92
3	38	proteomics_4	proteomics_39	random.realistic.proteomics	7.170795942375313e-21
3	39	proteomics_4	proteomics_40	random.realistic.proteomics	7.434672641495598e-59
3	40	proteomics_4	proteomics_41	random.realistic.proteomics	6.316555220027058e-271
3	41	proteomics_4	proteomics_42	random.realistic.proteomics	4.573115184010624e-82
3	42	proteomics_4	proteomics_43	random.realistic.proteomics	3.965383941706363e-19
3	43	proteomics_4	proteomics_44	random.realistic.proteomics	4.099644316841577e-40
3	44	proteomics_4	proteomics_45	random.realistic.proteomics	3.852906207433564e-117
3	45	proteomics_4	proteomics_46	random.realistic.proteomics	4.060521937443612e-34
3	46	proteomics_4	proteomics_47	random.realistic.proteomics	8.022928878808922e-34
3	47	proteomics_4	proteomics_48	random.realistic.proteomics	1.285106497889449e-211
3	48	proteomics_4	proteomics_49	random.realistic.proteomics	6.035699901384437e-138
3	49	proteomics_4	proteomics_50	random.realistic.proteomics	0.0
3	50	proteomics_4	proteomics_51	random.realistic.proteomics	3.5070258414210416e-109
3	51	proteomics_4	proteomics_52	random.realistic.proteomics	2.9690964768947772e-120
3	52	proteomics_4	proteomics_53	random.realistic.proteomics	2.1928642837789594e-23
3	53	proteomics_4	proteomics_54	random.realistic.proteomics	1.059456947506925e-121
3	54	proteomics_4	proteomics_55	random.realistic.proteomics	0.0
3	55	proteomics_4	proteomics_56	random.realistic.proteomics	4.788970148977724e-16
3	56	proteomics_4	proteomics_57	random.realistic.proteomics	5.550612525921674e-90
3	57	proteomics_4	proteomics_58	random.realistic.proteomics	1.7495165228377774e-73
3	58	proteomics_4	proteomics_59	random.realistic.proteomics	1.0499784992091642e-49
3	59	proteomics_4	proteomics_60	random.realistic.proteomics	1.2818106003605818e-60
3	60	proteomics_4	proteomics_61	random.realistic.proteomics	1.2718188014364027e-48
3	61	proteomics_4	proteomics_62	random.realistic.proteomics	1.8353093369103827e-25
3	62	proteomics_4	proteomics_63	random.realistic.proteomics	2.500806333316832e-146
3	63	proteomics_4	proteomics_64	random.realistic.proteomics	6.658856493142027e-83
3	64	proteomics_4	proteomics_65	random.realistic.proteomics	2.5455160264998826e-53
3	65	proteomics_4	proteomics_66	random.realistic.proteomics	7.440075762001067e-40
3	66	proteomics_4	proteomics_67	random.realistic.proteomics	3.67350998496615e-08
3	67	proteomics_4	proteomics_68	random.realistic.proteomics	2.6917931925268368e-46
3	68	proteomics_4	proteomics_69	random.realistic.proteomics	3.285941642595578e-41
3	69	proteomics_4	proteomics_70	random.realistic.proteomics	3.080828749501174e-60
3	70	proteomics_4	proteomics_71	random.realistic.proteomics	2.3451755807205088e-228
3	71	proteomics_4	proteomics_72	random.realistic.proteomics	9.108832980019365e-57
3	72	proteomics_4	proteomics_73	random.realistic.proteomics	0.0
3	73	proteomics_4	proteomics_74	random.realistic.proteomics	4.16980730776308e-26
3	74	proteomics_4	proteomics_75	random.realistic.proteomics	1.1452208314900896e-41
3	75	proteomics_4	proteomics_76	random.realistic.proteomics	0.0
3	76	proteomics_4	proteomics_77	random.realistic.proteomics	2.7457070481510034e-64
3	77	proteomics_4	proteomics_78	random.realistic.proteomics	0.0
3	78	proteomics_4	proteomics_79	random.realistic.proteomics	4.0372079245736434e-94
3	79	proteomics_4	proteomics_80	random.realistic.proteomics	9.93472120789644e-63
3	80	proteomics_4	proteomics_81	random.realistic.proteomics	3.580908284275351e-69
3	81	proteomics_4	proteomics_82	random.realistic.proteomics	6.835882758630896e-59
3	82	proteomics_4	proteomics_83	random.realistic.proteomics	3.4839998796191624e-38
3	83	proteomics_4	proteomics_84	random.realistic.proteomics	0.0
3	84	proteomics_4	proteomics_85	random.realistic.proteomics	1.9996748075578346e-49
3	85	proteomics_4	proteomics_86	random.realistic.proteomics	2.4756446891866196e-34
3	86	proteomics_4	proteomics_87	random.realistic.proteomics	5.5228650735817196e-65
3	87	proteomics_4	proteomics_88	random.realistic.proteomics	1.063225597968232e-39
3	88	proteomics_4	proteomics_89	random.realistic.proteomics	0.0
3	89	proteomics_4	proteomics_90	random.realistic.proteomics	3.9160491788118986e-97
3	90	proteomics_4	proteomics_91	random.realistic.proteomics	0.0
3	91	proteomics_4	proteomics_92	random.realistic.proteomics	5.0834063234103144e-117
3	92	proteomics_4	proteomics_93	random.realistic.proteomics	5.860031789552257e-47
3	93	proteomics_4	proteomics_94	random.realistic.proteomics	2.2487615955417774e-35
3	94	proteomics_4	proteomics_95	random.realistic.proteomics	5.583922866208592e-47
3	95	proteomics_4	proteomics_96	random.realistic.proteomics	3.818481013646783e-86
3	96	proteomics_4	proteomics_97	random.realistic.proteomics	1.9466557831426684e-67
3	97	proteomics_4	proteomics_98	random.realistic.proteomics	0.0
3	98	proteomics_4	proteomics_99	random.realistic.proteomics	2.32949973433056e-15
3	99	proteomics_4	proteomics_100	random.realistic.proteomics	2.8085381986502395e-84
3	100	proteomics_4	metagenomics_1	random.realistic.metagenomics	2.071802816316554e-30
